hour_index,zone,occupancy_mean,energy_kwh,charging_hours,price_mean,revenue,saturation_count,capacity,area,utilization,occupancy_density,revenue_per_kwh,is_saturated_hour,util_band,timestamp,hour,dayofweek,is_weekend,date,hour_sin,hour_cos,dow_sin,dow_cos,CBD,dynamic_pricing,fast_count,slow_count,util_lag1,energy_lag1,util_lag2,energy_lag2,util_lag3,energy_lag3,util_lag24,energy_lag24,util_lag168,energy_lag168,util_roll3_mean,util_roll3_std,util_roll24_mean,has_full_lags
367,105,11.833333333333334,56.00000000400001,8.000000004,1.1241666670000001,62.95333335649666,0.0,93.0,0.77,0.12724014336917563,15.367965367965368,1.1241666669999997,False,offpeak,2022-07-04 07:00:00,7,0,False,2022-07-04,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,93,0.12007168458781362,56.00000000400001,0.12813620071684587,56.00000000400001,0.12186379928315413,59.68861111300001,0.1424731182795699,52.869444441999995,0.13351254480286737,76.968888889,0.12335722819593786,0.0042346018156382195,0.11103643966547193,True
368,105,11.333333333333334,50.547777776000004,7.221111109999999,1.1241666670000001,56.824126866702585,0.0,93.0,0.77,0.12186379928315413,14.718614718614718,1.1241666669999997,False,offpeak,2022-07-04 08:00:00,8,0,False,2022-07-04,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,93,0.12724014336917563,56.00000000400001,0.12007168458781362,56.00000000400001,0.12813620071684587,56.00000000400001,0.12992831541218638,51.91666666599999,0.09318996415770608,53.208749999,0.12514934289127835,0.004420145933974833,0.11040173237753885,True
369,105,11.0,40.069166667,5.7241666669999995,1.1241666670000001,45.04442154150888,0.0,93.0,0.77,0.11827956989247312,14.285714285714285,1.124166667,False,offpeak,2022-07-04 09:00:00,9,0,False,2022-07-04,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,93,0.12186379928315413,50.547777776000004,0.12724014336917563,56.00000000400001,0.12007168458781362,56.00000000400001,0.10663082437275985,45.101388887,0.08333333333333333,47.032222224,0.12305854241338111,0.0037305842284335866,0.11006571087216248,True
370,105,11.0,57.965833333,8.280833333,1.1241666670000001,65.16325765783611,0.0,93.0,0.77,0.11827956989247312,14.285714285714285,1.1241666670000001,False,offpeak,2022-07-04 10:00:00,10,0,False,2022-07-04,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,93,0.11827956989247312,40.069166667,0.12186379928315413,50.547777776000004,0.12724014336917563,56.00000000400001,0.10304659498207885,38.101388891000006,0.11200716845878135,55.53624999799999,0.12246117084826762,0.004510056412945206,0.1105510752688172,True
371,105,13.5,66.309444443,9.472777776000001,1.1241666670000001,74.54286715010898,0.0,93.0,0.77,0.14516129032258066,17.532467532467532,1.124166667,False,offpeak,2022-07-04 11:00:00,11,0,False,2022-07-04,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,93,0.11827956989247312,57.965833333,0.11827956989247312,40.069166667,0.12186379928315413,50.547777776000004,0.08602150537634409,29.928888886999992,0.10215053763440861,56.092361115,0.11947431302270012,0.0020693558035464535,0.11118578255675031,True
372,105,15.666666666666666,74.061944445,10.580277779000003,1.1241666670000001,83.2579692382748,0.0,93.0,0.77,0.16845878136200715,20.346320346320343,1.124166667,False,offpeak,2022-07-04 12:00:00,12,0,False,2022-07-04,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,93,0.14516129032258066,66.309444443,0.11827956989247312,57.965833333,0.11827956989247312,40.069166667,0.08243727598566308,30.496666665999992,0.09318996415770608,53.851388891,0.12724014336917563,0.015520168526602846,0.11364994026284349,True
373,105,14.583333333333334,73.3075,10.4725,1.1241666670000001,82.4098479411025,0.0,93.0,0.77,0.15681003584229392,18.93939393939394,1.124166667,False,offpeak,2022-07-04 13:00:00,13,0,False,2022-07-04,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,93,0.16845878136200715,74.061944445,0.14516129032258066,66.309444443,0.11827956989247312,57.965833333,0.10752688172043011,34.436111112,0.09050179211469533,49.195416664999996,0.14396654719235363,0.025110931370350895,0.1172341696535245,True
374,105,14.25,70.19638888499999,10.028055552000001,1.1241666670000001,78.91244052828628,0.0,93.0,0.77,0.1532258064516129,18.506493506493506,1.124166667,False,offpeak,2022-07-04 14:00:00,14,0,False,2022-07-04,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,93,0.15681003584229392,73.3075,0.16845878136200715,74.061944445,0.14516129032258066,66.309444443,0.0949820788530466,37.125277778,0.0967741935483871,52.5,0.1568100358422939,0.01164874551971328,0.11928763440860214,True
375,105,13.916666666666666,69.999999996,9.999999996000001,1.1241666670000001,78.69166668550331,0.0,93.0,0.77,0.1496415770609319,18.073593073593074,1.1241666669999997,False,offpeak,2022-07-04 15:00:00,15,0,False,2022-07-04,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,93,0.1532258064516129,70.19638888499999,0.15681003584229392,73.3075,0.16845878136200715,74.061944445,0.07526881720430108,27.999999995999996,0.0967741935483871,54.44833333500001,0.15949820788530464,0.00796433191515738,0.12171445639187574,True
376,105,14.166666666666666,71.364027775,10.389722221,1.1241666670000001,80.22506124751717,0.0,93.0,0.77,0.15232974910394265,18.398268398268396,1.1241666670000001,False,offpeak,2022-07-04 16:00:00,16,0,False,2022-07-04,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,0,93,0.1496415770609319,69.999999996,0.1532258064516129,70.19638888499999,0.15681003584229392,73.3075,0.07885304659498207,27.999999995999996,0.11827956989247312,56.00000000400001,0.1532258064516129,0.0035842293906811072,0.12481332138590202,True
377,105,15.916666666666666,80.881111108,12.054444444,1.1241666670000001,90.92384909753702,0.0,93.0,0.77,0.17114695340501793,20.67099567099567,1.1241666669999997,False,offpeak,2022-07-04 17:00:00,17,0,False,2022-07-04,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,93,0.15232974910394265,71.364027775,0.1496415770609319,69.999999996,0.1532258064516129,70.19638888499999,0.07706093189964158,31.309444444000007,0.11111111111111112,55.01805555599999,0.15173237753882915,0.00186529211421716,0.1278748506571087,True
378,105,14.583333333333334,80.429999999,11.990000001000002,1.1241666670000001,90.41672502568582,0.0,93.0,0.77,0.15681003584229392,18.93939393939394,1.124166667,False,offpeak,2022-07-04 18:00:00,18,0,False,2022-07-04,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,93,0.17114695340501793,80.881111108,0.15232974910394265,71.364027775,0.1496415770609319,69.999999996,0.10483870967741936,47.286944442999996,0.09050179211469533,51.728055555,0.15770609318996415,0.011717470278335184,0.13179510155316607,True
379,105,18.0,90.615000002,13.444999999000002,1.1241666670000001,101.86636253245334,0.0,93.0,0.77,0.1935483870967742,23.376623376623375,1.1241666670000001,False,offpeak,2022-07-04 19:00:00,19,0,False,2022-07-04,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,93,0.15681003584229392,80.429999999,0.17114695340501793,80.881111108,0.15232974910394265,71.364027775,0.11469534050179211,45.336666664999996,0.0967741935483871,56.00000000400001,0.16009557945041816,0.009829440066848516,0.1339605734767025,True
380,105,18.333333333333332,87.500000004,12.999999996000001,1.1241666670000001,98.36458336699668,0.0,93.0,0.77,0.1971326164874552,23.809523809523807,1.1241666670000001,False,offpeak,2022-07-04 20:00:00,20,0,False,2022-07-04,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,93,0.1935483870967742,90.615000002,0.15681003584229392,80.429999999,0.17114695340501793,80.881111108,0.10304659498207885,45.400833337,0.10483870967741936,61.073055557,0.17383512544802868,0.01851610960553032,0.13724611708482676,True
381,105,18.583333333333332,89.438611112,13.276944444,1.1241666670000001,100.54390535488619,0.0,93.0,0.77,0.19982078853046595,24.134199134199132,1.124166667,False,offpeak,2022-07-04 21:00:00,21,0,False,2022-07-04,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,93,0.1971326164874552,87.500000004,0.1935483870967742,90.615000002,0.15681003584229392,80.429999999,0.0967741935483871,45.300694448,0.11469534050179211,67.29527777599999,0.1824970131421744,0.022317644973981664,0.1411663679808841,True
382,105,17.666666666666668,90.613055557,13.444722221999996,1.1241666670000001,101.86417665219851,0.0,93.0,0.77,0.1899641577060932,22.943722943722946,1.124166667,False,offpeak,2022-07-04 22:00:00,22,0,False,2022-07-04,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,93,0.19982078853046595,89.438611112,0.1971326164874552,87.500000004,0.1935483870967742,90.615000002,0.11111111111111112,46.478055553,0.12992831541218638,70.950833335,0.19683393070489844,0.003146849985917977,0.14545997610513742,True
383,105,18.416666666666668,94.5,14.000000003999999,1.1241666670000001,106.2337500315,0.0,93.0,0.77,0.19802867383512546,23.91774891774892,1.124166667,False,offpeak,2022-07-04 23:00:00,23,0,False,2022-07-04,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,93,0.1899641577060932,90.613055557,0.19982078853046595,89.438611112,0.1971326164874552,87.500000004,0.12724014336917563,54.471666668,0.11290322580645161,63.0,0.19563918757467147,0.005095197762614196,0.14874551971326164,True
384,105,17.25,89.42694444700001,13.275277776000003,1.1241666670000001,100.53079007897816,0.0,93.0,0.77,0.18548387096774194,22.4025974025974,1.124166667,False,offpeak,2022-07-05 00:00:00,0,1,False,2022-07-05,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,93,0.19802867383512546,94.5,0.1899641577060932,90.613055557,0.19982078853046595,89.438611112,0.1442652329749104,63.0,0.10752688172043011,63.0,0.1959378733572282,0.005250416914948413,0.15169504181600957,True
385,105,16.5,90.807500002,13.472499999999997,1.1241666670000001,102.08276461585083,0.0,93.0,0.77,0.1774193548387097,21.428571428571427,1.1241666670000001,False,offpeak,2022-07-05 01:00:00,1,1,False,2022-07-05,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,93,0.18548387096774194,89.42694444700001,0.19802867383512546,94.5,0.1899641577060932,90.613055557,0.12813620071684587,63.0,0.10842293906810037,63.4025,0.19115890083632023,0.006357167459316928,0.1534124850657109,True
386,105,17.333333333333332,94.5,14.000000003999999,1.1241666670000001,106.2337500315,0.0,93.0,0.77,0.18637992831541217,22.510822510822507,1.124166667,False,offpeak,2022-07-05 02:00:00,2,1,False,2022-07-05,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1774193548387097,90.807500002,0.18548387096774194,89.42694444700001,0.19802867383512546,94.5,0.13082437275985662,63.0,0.11827956989247312,69.999999996,0.1869772998805257,0.010385506959805139,0.15546594982078854,True
387,105,16.416666666666668,88.868888892,13.195555553000002,1.1241666670000001,99.90344262571298,0.0,93.0,0.77,0.17652329749103943,21.32034632034632,1.1241666670000001,False,offpeak,2022-07-05 03:00:00,3,1,False,2022-07-05,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,93,0.18637992831541217,94.5,0.1774193548387097,90.807500002,0.18548387096774194,89.42694444700001,0.1496415770609319,63.0,0.11827956989247312,69.999999996,0.18309438470728792,0.004935099056708086,0.15778076463560334,True
388,105,18.0,87.500000004,12.999999996000001,1.1241666670000001,98.36458336699668,0.0,93.0,0.77,0.1935483870967742,23.376623376623375,1.1241666670000001,False,offpeak,2022-07-05 04:00:00,4,1,False,2022-07-05,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,93,0.17652329749103943,88.868888892,0.18637992831541217,94.5,0.1774193548387097,90.807500002,0.12186379928315413,59.68861111300001,0.11290322580645161,66.682777776,0.1801075268817204,0.00545050405940709,0.15890083632019117,True
389,105,17.916666666666668,87.500000004,12.999999996000001,1.1241666670000001,98.36458336699668,0.0,93.0,0.77,0.19265232974910396,23.26839826839827,1.1241666670000001,False,offpeak,2022-07-05 05:00:00,5,1,False,2022-07-05,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1935483870967742,87.500000004,0.17652329749103943,88.868888892,0.18637992831541217,94.5,0.12813620071684587,56.00000000400001,0.10125448028673835,59.103333335,0.1854838709677419,0.008547842306603534,0.16188769414575865,True
390,105,16.75,87.500000004,12.999999996000001,1.1241666670000001,98.36458336699668,0.0,93.0,0.77,0.18010752688172044,21.753246753246753,1.1241666670000001,False,offpeak,2022-07-05 06:00:00,6,1,False,2022-07-05,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,93,0.19265232974910396,87.500000004,0.1935483870967742,87.500000004,0.17652329749103943,88.868888892,0.12007168458781362,56.00000000400001,0.08691756272401434,49.781666664,0.1875746714456392,0.009581251453014078,0.16457586618876943,True
391,105,16.75,85.93083333599999,12.77583333,1.1241666670000001,96.60057850386362,0.0,93.0,0.77,0.18010752688172044,21.753246753246753,1.1241666670000001,False,offpeak,2022-07-05 07:00:00,7,1,False,2022-07-05,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,93,0.18010752688172044,87.500000004,0.19265232974910396,87.500000004,0.1935483870967742,87.500000004,0.12724014336917563,56.00000000400001,0.08602150537634409,48.99999999599999,0.18876941457586618,0.00751478233298045,0.1670773596176822,True
392,105,13.416666666666666,66.38819444399999,9.580833333000001,1.1241666670000001,74.63139527625938,0.0,93.0,0.77,0.1442652329749104,17.424242424242422,1.124166667,False,offpeak,2022-07-05 08:00:00,8,1,False,2022-07-05,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,93,0.18010752688172044,85.93083333599999,0.18010752688172044,87.500000004,0.19265232974910396,87.500000004,0.12186379928315413,50.547777776000004,0.07974910394265233,44.73194444400001,0.18428912783751494,0.007242745312414742,0.16928016726403824,True
393,105,12.25,61.246111111000005,8.749444445,1.1241666670000001,68.85083659436452,0.0,93.0,0.77,0.13172043010752688,15.909090909090908,1.1241666669999997,False,offpeak,2022-07-05 09:00:00,9,1,False,2022-07-05,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1442652329749104,66.38819444399999,0.18010752688172044,85.93083333599999,0.18010752688172044,87.500000004,0.11827956989247312,40.069166667,0.1093189964157706,62.538194447,0.1681600955794504,0.020693558035470457,0.17021356033452809,True
394,105,13.25,64.549722222,9.221388888,1.1241666670000001,72.56464608608157,0.0,93.0,0.77,0.1424731182795699,17.207792207792206,1.124166667,False,offpeak,2022-07-05 10:00:00,10,1,False,2022-07-05,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,93,0.13172043010752688,61.246111111000005,0.1442652329749104,66.38819444399999,0.18010752688172044,85.93083333599999,0.11827956989247312,57.965833333,0.12455197132616488,70.770000001,0.1520310633213859,0.025110931370350902,0.17077359617682197,True
395,105,13.166666666666666,69.999999996,9.999999996000001,1.1241666670000001,78.69166668550331,0.0,93.0,0.77,0.14157706093189965,17.0995670995671,1.1241666669999997,False,offpeak,2022-07-05 11:00:00,11,1,False,2022-07-05,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1424731182795699,64.549722222,0.13172043010752688,61.246111111000005,0.1442652329749104,66.38819444399999,0.14516129032258066,66.309444443,0.1478494623655914,83.341805553,0.1394862604540024,0.0067848367333337,0.171781660692951,True
396,105,14.083333333333334,71.753888886,10.250555554000002,1.1241666670000001,80.66333011326294,0.0,93.0,0.77,0.15143369175627241,18.29004329004329,1.1241666669999997,False,offpeak,2022-07-05 12:00:00,12,1,False,2022-07-05,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,93,0.14157706093189965,69.999999996,0.1424731182795699,64.549722222,0.13172043010752688,61.246111111000005,0.16845878136200715,74.061944445,0.17114695340501793,97.047222221,0.13859020310633213,0.0059662438337629515,0.17163231780167265,True
397,105,13.25,69.999999996,9.999999996000001,1.1241666670000001,78.69166668550331,0.0,93.0,0.77,0.1424731182795699,17.207792207792206,1.1241666669999997,False,offpeak,2022-07-05 13:00:00,13,1,False,2022-07-05,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,93,0.15143369175627241,71.753888886,0.14157706093189965,69.999999996,0.1424731182795699,64.549722222,0.15681003584229392,73.3075,0.1792114695340502,101.984166669,0.14516129032258066,0.005450504059407044,0.17092293906810038,True
398,105,12.416666666666666,66.116944443,9.445277776,1.1241666670000001,74.32646506671148,0.0,93.0,0.77,0.13351254480286737,16.125541125541126,1.1241666670000001,False,offpeak,2022-07-05 14:00:00,14,1,False,2022-07-05,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1424731182795699,69.999999996,0.15143369175627241,71.753888886,0.14157706093189965,69.999999996,0.1532258064516129,70.19638888499999,0.1792114695340502,102.48000000100001,0.14516129032258063,0.005450504059407044,0.17032556750298689,True
399,105,11.416666666666666,63.0,9.0,1.1241666670000001,70.822500021,0.0,93.0,0.77,0.12275985663082437,14.826839826839826,1.124166667,False,offpeak,2022-07-05 15:00:00,15,1,False,2022-07-05,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,93,0.13351254480286737,66.116944443,0.1424731182795699,69.999999996,0.15143369175627241,71.753888886,0.1496415770609319,69.999999996,0.17562724014336917,99.349444445,0.1424731182795699,0.008960573476702535,0.16950418160095582,True
400,105,11.833333333333334,57.353333336000006,8.193333336,1.1241666670000001,64.4747055776711,0.0,93.0,0.77,0.12724014336917563,15.367965367965368,1.1241666669999997,False,offpeak,2022-07-05 16:00:00,16,1,False,2022-07-05,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,93,0.12275985663082437,63.0,0.13351254480286737,66.116944443,0.1424731182795699,69.999999996,0.15232974910394265,71.364027775,0.1827956989247312,100.162222222,0.13291517323775384,0.00987019811341595,0.16838410991636799,True
401,105,14.166666666666666,57.71305555800001,8.244722225,1.1241666670000001,64.87909330902268,0.0,93.0,0.77,0.15232974910394265,18.398268398268396,1.1241666669999997,False,offpeak,2022-07-05 17:00:00,17,1,False,2022-07-05,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,93,0.12724014336917563,57.353333336000006,0.12275985663082437,63.0,0.13351254480286737,66.116944443,0.17114695340501793,80.881111108,0.1935483870967742,104.99805555500001,0.1278375149342891,0.005401177216255961,0.16733870967741937,True
402,105,11.75,53.077500001,7.582500001000001,1.1241666670000001,59.66795626881666,0.0,93.0,0.77,0.12634408602150538,15.25974025974026,1.124166667,False,offpeak,2022-07-05 18:00:00,18,1,False,2022-07-05,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,93,0.15232974910394265,57.71305555800001,0.12724014336917563,57.353333336000006,0.12275985663082437,63.0,0.15681003584229392,80.429999999,0.1845878136200717,102.66472222300001,0.13410991636798086,0.015937062809980997,0.16655465949820789,True
403,105,13.25,57.567222225,8.223888892000002,1.1241666670000001,64.71515233712657,0.0,93.0,0.77,0.1424731182795699,17.207792207792206,1.124166667,False,offpeak,2022-07-05 19:00:00,19,1,False,2022-07-05,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,93,0.12634408602150538,53.077500001,0.15232974910394265,57.71305555800001,0.12724014336917563,57.353333336000006,0.1935483870967742,90.615000002,0.16129032258064516,91.377222222,0.13530465949820789,0.014750965621106026,0.16528524492234167,True
404,105,13.083333333333334,63.0,9.0,1.1241666670000001,70.822500021,0.0,93.0,0.77,0.14068100358422939,16.99134199134199,1.124166667,False,offpeak,2022-07-05 20:00:00,20,1,False,2022-07-05,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1424731182795699,57.567222225,0.12634408602150538,53.077500001,0.15232974910394265,57.71305555800001,0.1971326164874552,87.500000004,0.15053763440860216,84.373333333,0.14038231780167262,0.013118393820787187,0.16315710872162484,True
405,105,13.416666666666666,57.93277778000001,8.276111114,1.1241666670000001,65.12609770699426,0.0,93.0,0.77,0.1442652329749104,17.424242424242422,1.124166667,False,offpeak,2022-07-05 21:00:00,21,1,False,2022-07-05,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,93,0.14068100358422939,63.0,0.1424731182795699,57.567222225,0.12634408602150538,53.077500001,0.19982078853046595,89.438611112,0.12903225806451613,70.188611107,0.13649940262843488,0.008840291867950274,0.16080495818399046,True
406,105,12.083333333333334,56.00000000400001,8.000000004,1.1241666670000001,62.95333335649666,0.0,93.0,0.77,0.12992831541218638,15.692640692640692,1.1241666669999997,False,offpeak,2022-07-05 22:00:00,22,1,False,2022-07-05,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,93,0.1442652329749104,57.93277778000001,0.14068100358422939,63.0,0.1424731182795699,57.567222225,0.1899641577060932,90.613055557,0.12903225806451613,69.999999996,0.14247311827956988,0.0017921146953404513,0.15849014336917563,True
407,105,11.166666666666666,56.00000000400001,8.000000004,1.1241666670000001,62.95333335649666,0.0,93.0,0.77,0.12007168458781362,14.5021645021645,1.1241666669999997,False,offpeak,2022-07-05 23:00:00,23,1,False,2022-07-05,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,93,0.12992831541218638,56.00000000400001,0.1442652329749104,57.93277778000001,0.14068100358422939,63.0,0.19802867383512546,94.5,0.12903225806451613,69.999999996,0.1382915173237754,0.0074611684568678515,0.15598864994026285,True
408,105,10.833333333333334,56.00000000400001,8.000000004,1.1241666670000001,62.95333335649666,0.0,93.0,0.77,0.11648745519713262,14.06926406926407,1.1241666669999997,False,offpeak,2022-07-06 00:00:00,0,2,False,2022-07-06,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.12007168458781362,56.00000000400001,0.12992831541218638,56.00000000400001,0.1442652329749104,57.93277778000001,0.18548387096774194,89.42694444700001,0.12903225806451613,69.999999996,0.1314217443249701,0.012165717953653713,0.15274044205495818,True
409,105,12.25,55.198888893,7.885555559000001,1.1241666670000001,62.05275094894712,0.0,93.0,0.77,0.13172043010752688,15.909090909090908,1.124166667,False,offpeak,2022-07-06 01:00:00,1,2,False,2022-07-06,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.11648745519713262,56.00000000400001,0.12007168458781362,56.00000000400001,0.12992831541218638,56.00000000400001,0.1774193548387097,90.807500002,0.12992831541218638,70.402499996,0.12216248506571087,0.006960083750138035,0.14986559139784947,True
410,105,11.75,45.708055555,6.529722220999999,1.1241666670000001,51.38347246831518,0.0,93.0,0.77,0.12634408602150538,15.25974025974026,1.124166667,False,offpeak,2022-07-06 02:00:00,2,2,False,2022-07-06,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.13172043010752688,55.198888893,0.11648745519713262,56.00000000400001,0.12007168458781362,56.00000000400001,0.18637992831541217,94.5,0.13978494623655913,77.000000004,0.12275985663082438,0.007964331915157347,0.14796146953405018,True
411,105,11.916666666666666,56.00000000400001,8.000000004,1.1241666670000001,62.95333335649666,0.0,93.0,0.77,0.12813620071684587,15.476190476190474,1.1241666669999997,False,offpeak,2022-07-06 03:00:00,3,2,False,2022-07-06,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.12634408602150538,45.708055555,0.13172043010752688,55.198888893,0.11648745519713262,56.00000000400001,0.17652329749103943,88.868888892,0.13978494623655913,77.000000004,0.12485065710872162,0.007725518014562474,0.1454599761051374,True
412,105,12.583333333333334,52.0975,7.442499999999999,1.1241666670000001,58.5662729340325,0.0,93.0,0.77,0.13530465949820789,16.341991341991342,1.1241666670000001,False,offpeak,2022-07-06 04:00:00,4,2,False,2022-07-06,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.12813620071684587,56.00000000400001,0.12634408602150538,45.708055555,0.13172043010752688,55.198888893,0.1935483870967742,87.500000004,0.13351254480286737,73.0975,0.12873357228195936,0.002737500415146904,0.14344384707287933,True
413,105,9.083333333333334,45.686666665,6.5266666650000005,1.1241666670000001,51.35942779113304,0.0,93.0,0.77,0.09767025089605735,11.796536796536797,1.1241666669999997,False,offpeak,2022-07-06 05:00:00,5,2,False,2022-07-06,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.13530465949820789,52.0975,0.12813620071684587,56.00000000400001,0.12634408602150538,45.708055555,0.19265232974910396,87.500000004,0.12275985663082437,66.105277776,0.12992831541218638,0.00474148980477529,0.14101702508960576,True
414,105,10.833333333333334,42.0,6.0,1.1241666670000001,47.21500001399999,0.0,93.0,0.77,0.11648745519713262,14.06926406926407,1.1241666669999997,False,offpeak,2022-07-06 06:00:00,6,2,False,2022-07-06,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.09767025089605735,45.686666665,0.13530465949820789,52.0975,0.12813620071684587,56.00000000400001,0.18010752688172044,87.500000004,0.11827956989247312,63.0,0.12037037037037036,0.01998294944286466,0.1370594384707288,True
415,105,10.916666666666666,42.0,6.0,1.1241666670000001,47.21500001399999,0.0,93.0,0.77,0.11738351254480286,14.177489177489177,1.1241666669999997,False,offpeak,2022-07-06 07:00:00,7,2,False,2022-07-06,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.11648745519713262,42.0,0.09767025089605735,45.686666665,0.13530465949820789,52.0975,0.18010752688172044,85.93083333599999,0.10752688172043011,57.370833336000004,0.11648745519713262,0.018817204301075256,0.13440860215053763,True
416,105,11.166666666666666,40.831388889,5.833055556000001,1.1241666670000001,45.90128635632795,0.0,93.0,0.77,0.12007168458781362,14.5021645021645,1.1241666669999997,False,offpeak,2022-07-06 08:00:00,8,2,False,2022-07-06,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.11738351254480286,42.0,0.11648745519713262,42.0,0.09767025089605735,45.686666665,0.1442652329749104,66.38819444399999,0.11111111111111112,60.682222222,0.11051373954599762,0.011131807140731283,0.13179510155316607,True
417,105,9.75,46.046388887,6.578055553,1.1241666670000001,51.76381552248461,0.0,93.0,0.77,0.10483870967741936,12.662337662337663,1.1241666669999997,False,offpeak,2022-07-06 09:00:00,9,2,False,2022-07-06,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.12007168458781362,40.831388889,0.11738351254480286,42.0,0.11648745519713262,42.0,0.13172043010752688,61.246111111000005,0.12544802867383512,69.98638889,0.11798088410991636,0.0018652921142168846,0.13078703703703703,True
418,105,9.166666666666666,42.0,6.0,1.1241666670000001,47.21500001399999,0.0,93.0,0.77,0.0985663082437276,11.904761904761903,1.1241666669999997,False,offpeak,2022-07-06 10:00:00,10,2,False,2022-07-06,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.10483870967741936,46.046388887,0.12007168458781362,40.831388889,0.11738351254480286,42.0,0.1424731182795699,64.549722222,0.11827956989247312,66.500000004,0.11409796893667862,0.008130619826055039,0.12966696535244923,True
419,105,9.916666666666666,43.56138888699999,6.223055553999999,1.1241666670000001,48.970261354989624,0.0,93.0,0.77,0.10663082437275985,12.878787878787877,1.1241666670000001,False,offpeak,2022-07-06 11:00:00,11,2,False,2022-07-06,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,93,0.0985663082437276,42.0,0.10483870967741936,46.046388887,0.12007168458781362,40.831388889,0.14157706093189965,69.999999996,0.12813620071684587,68.253888891,0.10782556750298684,0.011059443597116808,0.12783751493428913,True
