zone,hour_index,timestamp,util_obs,util_forecast,region,multiplier,p0_cny,price_dyn_cny,energy_obs,rev_base,rev_after,util_after
831,683,2022-07-17 11:00:00,0.0,0.00742,discount,0.9025,0.98,0.8844,0.0,0.0,0.0,0.0
831,684,2022-07-17 12:00:00,0.0,0.00898,discount,0.903,0.98,0.8849,0.0,0.0,0.0,0.0
831,685,2022-07-17 13:00:00,0.0,0.00874,discount,0.9029,0.98,0.8849,0.0,0.0,0.0,0.0
831,686,2022-07-17 14:00:00,0.0,0.01131,discount,0.9038,0.98,0.8857,0.0,0.0,0.0,0.0
831,687,2022-07-17 15:00:00,0.0,0.01098,discount,0.9037,0.98,0.8856,0.0,0.0,0.0,0.0
831,688,2022-07-17 16:00:00,0.0,0.01355,discount,0.9045,0.98,0.8864,0.0,0.0,0.0,0.0
831,689,2022-07-17 17:00:00,0.0,0.01525,discount,0.9051,0.98,0.887,0.0,0.0,0.0,0.0
831,690,2022-07-17 18:00:00,0.0,0.02115,discount,0.907,0.98,0.8889,0.0,0.0,0.0,0.0
831,691,2022-07-17 19:00:00,0.0,0.02279,discount,0.9076,0.98,0.8894,0.0,0.0,0.0,0.0
831,692,2022-07-17 20:00:00,0.0,0.0205,discount,0.9068,0.98,0.8887,0.0,0.0,0.0,0.0
831,693,2022-07-17 21:00:00,0.0463,0.01653,discount,0.9055,0.98,0.8874,5.64083,5.528,5.1679,0.0475
831,694,2022-07-17 22:00:00,0.11111,0.09541,discount,0.9318,0.98,0.9132,13.685,13.4113,12.7836,0.1131
831,695,2022-07-17 23:00:00,0.16204,0.13141,discount,0.9438,0.98,0.9249,20.23194,19.8273,19.0642,0.1644
831,696,2022-07-18 00:00:00,0.18056,0.17057,discount,0.9569,0.98,0.9377,21.0,20.58,19.9732,0.1825
831,697,2022-07-18 01:00:00,0.17593,0.18171,discount,0.9606,0.98,0.9414,21.0,20.58,20.0258,0.1777
831,698,2022-07-18 02:00:00,0.16667,0.16757,discount,0.9559,0.98,0.9367,21.0,20.58,19.9591,0.1685
831,699,2022-07-18 03:00:00,0.16667,0.16048,discount,0.9535,0.98,0.9344,21.0,20.58,19.9256,0.1686
831,700,2022-07-18 04:00:00,0.16667,0.15405,discount,0.9514,0.98,0.9323,21.0,20.58,19.8951,0.1687
831,701,2022-07-18 05:00:00,0.16667,0.16098,discount,0.9537,0.98,0.9346,21.0,20.58,19.9279,0.1686
831,702,2022-07-18 06:00:00,0.16667,0.16053,discount,0.9535,0.98,0.9344,21.0,20.58,19.9258,0.1686
831,703,2022-07-18 07:00:00,0.14815,0.1337,discount,0.9446,0.98,0.9257,19.05556,18.6744,17.9656,0.1503
831,704,2022-07-18 08:00:00,0.02778,0.08211,discount,0.9274,0.98,0.9088,3.6925,3.6186,3.4381,0.0283
831,705,2022-07-18 09:00:00,0.0,0.0132,discount,0.9044,0.98,0.8863,0.0,0.0,0.0,0.0
831,706,2022-07-18 10:00:00,0.0,0.00086,discount,0.9003,0.98,0.8823,0.0,0.0,0.0,0.0
831,707,2022-07-18 11:00:00,0.0,0.00324,discount,0.9011,0.98,0.8831,0.0,0.0,0.0,0.0
831,708,2022-07-18 12:00:00,0.0,0.00479,discount,0.9016,0.98,0.8836,0.0,0.0,0.0,0.0
831,709,2022-07-18 13:00:00,0.0463,0.00479,discount,0.9016,0.98,0.8836,5.63889,5.5261,5.151,0.0475
831,710,2022-07-18 14:00:00,0.05556,0.07675,discount,0.9256,0.98,0.9071,7.0,6.86,6.5093,0.0566
831,711,2022-07-18 15:00:00,0.07407,0.04928,discount,0.9164,0.98,0.8981,9.14278,8.9599,8.4447,0.0757
831,712,2022-07-18 16:00:00,0.11111,0.08404,discount,0.928,0.98,0.9095,14.0,13.72,13.0418,0.1132
831,713,2022-07-18 17:00:00,0.0787,0.10835,discount,0.9361,0.98,0.9174,10.11111,9.9089,9.4748,0.08
831,714,2022-07-18 18:00:00,0.13889,0.07627,discount,0.9254,0.98,0.9069,17.10917,16.767,15.9079,0.1416
831,715,2022-07-18 19:00:00,0.1713,0.18364,discount,0.9612,0.98,0.942,21.39667,20.9687,20.4133,0.173
831,716,2022-07-18 20:00:00,0.20833,0.18535,discount,0.9618,0.98,0.9425,26.25194,25.7269,25.0555,0.2104
831,717,2022-07-18 21:00:00,0.17593,0.21756,discount,0.9725,0.98,0.9531,22.55167,22.1006,21.6867,0.1771
831,718,2022-07-18 22:00:00,0.13889,0.18139,discount,0.9605,0.98,0.9413,17.30944,16.9633,16.5052,0.1403
831,719,2022-07-18 23:00:00,0.16667,0.15746,discount,0.9525,0.98,0.9334,21.0,20.58,19.9113,0.1687
832,624,2022-07-15 00:00:00,0.73575,0.71932,neutral,1.0,0.7859,0.7859,4603.00333,3617.6108,3617.6108,0.7358
832,625,2022-07-15 01:00:00,0.67105,0.70015,neutral,1.0,0.7859,0.7859,4023.43,3162.1102,3162.1102,0.671
832,626,2022-07-15 02:00:00,0.59649,0.60098,neutral,1.0,0.7859,0.7859,3259.0,2561.3263,2561.3263,0.5965
832,627,2022-07-15 03:00:00,0.49781,0.52744,neutral,1.0,0.7859,0.7859,2278.35333,1790.6126,1790.6126,0.4978
832,628,2022-07-15 04:00:00,0.48026,0.45271,neutral,1.0,0.7859,0.7859,1815.8,1427.0808,1427.0808,0.4803
832,629,2022-07-15 05:00:00,0.49671,0.52095,neutral,1.0,0.7859,0.7859,2182.53333,1715.3053,1715.3053,0.4967
832,630,2022-07-15 06:00:00,0.63925,0.63231,neutral,1.0,0.7859,0.7859,3684.55528,2895.7804,2895.7804,0.6392
832,631,2022-07-15 07:00:00,0.50877,0.5467,neutral,1.0,0.7859,0.7859,3195.59542,2511.4951,2511.4951,0.5088
832,632,2022-07-15 08:00:00,0.3432,0.29112,discount,0.997,0.7859,0.7836,1826.57583,1435.5498,1432.6649,0.3435
832,633,2022-07-15 09:00:00,0.23575,0.2284,discount,0.9761,0.7859,0.7672,1356.50694,1066.1114,1048.7778,0.2372
832,634,2022-07-15 10:00:00,0.19189,0.18543,discount,0.9618,0.7859,0.7559,937.63333,736.9085,717.6918,0.1938
832,635,2022-07-15 11:00:00,0.23136,0.18991,discount,0.9633,0.7859,0.7571,1343.69833,1056.0448,1029.5891,0.2335
832,636,2022-07-15 12:00:00,0.32895,0.28765,discount,0.9959,0.7859,0.7827,2385.73333,1875.0051,1869.7636,0.3293
832,637,2022-07-15 13:00:00,0.36184,0.3526,neutral,1.0,0.7859,0.7859,2671.13333,2099.3078,2099.3078,0.3618
832,638,2022-07-15 14:00:00,0.26535,0.27059,discount,0.9902,0.7859,0.7782,1656.22611,1301.6678,1292.9947,0.266
832,639,2022-07-15 15:00:00,0.24232,0.19684,discount,0.9656,0.7859,0.7589,1389.665,1092.1711,1066.5425,0.2444
832,640,2022-07-15 16:00:00,0.26645,0.22662,discount,0.9755,0.7859,0.7667,1415.53333,1112.5016,1093.9623,0.2681
832,641,2022-07-15 17:00:00,0.23904,0.2649,discount,0.9883,0.7859,0.7767,1104.83333,868.315,861.4079,0.2397
832,642,2022-07-15 18:00:00,0.25877,0.28932,discount,0.9964,0.7859,0.7831,1635.64639,1285.4937,1282.3865,0.259
832,643,2022-07-15 19:00:00,0.29057,0.31343,neutral,1.0,0.7859,0.7859,1567.47167,1231.9136,1231.9136,0.2906
832,644,2022-07-15 20:00:00,0.40022,0.37658,neutral,1.0,0.7859,0.7859,2206.18278,1733.892,1733.892,0.4002
832,645,2022-07-15 21:00:00,0.51206,0.50959,neutral,1.0,0.7859,0.7859,2859.56889,2247.4038,2247.4038,0.5121
832,646,2022-07-15 22:00:00,0.52412,0.5621,neutral,1.0,0.7859,0.7859,2741.55222,2154.6517,2154.6517,0.5241
832,647,2022-07-15 23:00:00,0.60197,0.60917,neutral,1.0,0.7859,0.7859,3362.0,2642.2765,2642.2765,0.602
832,648,2022-07-16 00:00:00,0.74123,0.69152,neutral,1.0,0.7859,0.7859,4555.93333,3580.6173,3580.6173,0.7412
832,649,2022-07-16 01:00:00,0.65461,0.70787,neutral,1.0,0.7859,0.7859,3926.5,3085.9306,3085.9306,0.6546
832,650,2022-07-16 02:00:00,0.58333,0.62064,neutral,1.0,0.7859,0.7859,3118.80944,2451.1472,2451.1472,0.5833
832,651,2022-07-16 03:00:00,0.48246,0.55157,neutral,1.0,0.7859,0.7859,2080.06667,1634.7743,1634.7743,0.4825
832,652,2022-07-16 04:00:00,0.50987,0.51012,neutral,1.0,0.7859,0.7859,2380.1,1870.5777,1870.5777,0.5099
832,653,2022-07-16 05:00:00,0.5,0.5796,neutral,1.0,0.7859,0.7859,2334.26667,1834.5562,1834.5562,0.5
832,654,2022-07-16 06:00:00,0.61732,0.62312,neutral,1.0,0.7859,0.7859,3316.8,2606.7527,2606.7527,0.6173
832,655,2022-07-16 07:00:00,0.61952,0.60413,neutral,1.0,0.7859,0.7859,3692.89333,2902.3335,2902.3335,0.6195
832,656,2022-07-16 08:00:00,0.42873,0.44388,neutral,1.0,0.7859,0.7859,2299.29583,1807.0718,1807.0718,0.4287
832,657,2022-07-16 09:00:00,0.30154,0.31196,neutral,1.0,0.7859,0.7859,1225.04278,962.7905,962.7905,0.3015
832,658,2022-07-16 10:00:00,0.22697,0.25849,discount,0.9862,0.7859,0.775,813.03306,638.9822,632.969,0.2278
832,659,2022-07-16 11:00:00,0.1875,0.22634,discount,0.9754,0.7859,0.7666,744.20194,584.8862,575.102,0.1887
832,660,2022-07-16 12:00:00,0.26754,0.31296,neutral,1.0,0.7859,0.7859,1559.22972,1225.4361,1225.4361,0.2675
832,661,2022-07-16 13:00:00,0.26754,0.30641,neutral,1.0,0.7859,0.7859,1822.52861,1432.369,1432.369,0.2675
832,662,2022-07-16 14:00:00,0.21162,0.23955,discount,0.9798,0.7859,0.7701,963.03083,756.869,746.486,0.2127
832,663,2022-07-16 15:00:00,0.16776,0.20488,discount,0.9683,0.7859,0.761,468.39611,368.1237,360.1622,0.1691
832,664,2022-07-16 16:00:00,0.1886,0.1834,discount,0.9611,0.7859,0.7554,860.29083,676.1232,658.1772,0.1905
832,665,2022-07-16 17:00:00,0.26864,0.24607,discount,0.982,0.7859,0.7718,1438.64417,1130.665,1116.8319,0.2699
832,666,2022-07-16 18:00:00,0.38487,0.33338,neutral,1.0,0.7859,0.7859,2414.18556,1897.3664,1897.3664,0.3849
832,667,2022-07-16 19:00:00,0.33333,0.38238,neutral,1.0,0.7859,0.7859,1781.65417,1400.2448,1400.2448,0.3333
832,668,2022-07-16 20:00:00,0.45504,0.38134,neutral,1.0,0.7859,0.7859,2633.02417,2069.3569,2069.3569,0.455
832,669,2022-07-16 21:00:00,0.50329,0.50872,neutral,1.0,0.7859,0.7859,2938.62194,2309.5335,2309.5335,0.5033
832,670,2022-07-16 22:00:00,0.50439,0.57741,neutral,1.0,0.7859,0.7859,2796.48833,2197.8273,2197.8273,0.5044
832,671,2022-07-16 23:00:00,0.6261,0.58478,neutral,1.0,0.7859,0.7859,4111.56667,3231.3789,3231.3789,0.6261
832,672,2022-07-17 00:00:00,0.70285,0.68616,neutral,1.0,0.7859,0.7859,4619.03389,3630.2096,3630.2096,0.7028
832,673,2022-07-17 01:00:00,0.5943,0.67601,neutral,1.0,0.7859,0.7859,3590.0,2821.4671,2821.4671,0.5943
832,674,2022-07-17 02:00:00,0.51754,0.54924,neutral,1.0,0.7859,0.7859,2850.62389,2240.3737,2240.3737,0.5175
832,675,2022-07-17 03:00:00,0.43969,0.51442,neutral,1.0,0.7859,0.7859,1952.36667,1534.4118,1534.4118,0.4397
832,676,2022-07-17 04:00:00,0.44189,0.46124,neutral,1.0,0.7859,0.7859,2019.36667,1587.0687,1587.0687,0.4419
832,677,2022-07-17 05:00:00,0.46272,0.5136,neutral,1.0,0.7859,0.7859,2152.03333,1691.3346,1691.3346,0.4627
832,678,2022-07-17 06:00:00,0.61184,0.60581,neutral,1.0,0.7859,0.7859,3449.63333,2711.1496,2711.1496,0.6118
832,679,2022-07-17 07:00:00,0.56798,0.61663,neutral,1.0,0.7859,0.7859,3452.70111,2713.5607,2713.5607,0.568
832,680,2022-07-17 08:00:00,0.36294,0.40726,neutral,1.0,0.7859,0.7859,1734.85639,1363.4653,1363.4653,0.3629
832,681,2022-07-17 09:00:00,0.31579,0.28256,discount,0.9942,0.7859,0.7814,1307.10139,1027.2823,1023.226,0.3162
832,682,2022-07-17 10:00:00,0.32675,0.2771,discount,0.9924,0.7859,0.7799,1564.47556,1229.5589,1223.182,0.3274
832,683,2022-07-17 11:00:00,0.28509,0.28272,discount,0.9942,0.7859,0.7814,1271.80361,999.541,995.6304,0.2855
832,684,2022-07-17 12:00:00,0.32675,0.29357,discount,0.9979,0.7859,0.7842,1758.63792,1382.1557,1380.1448,0.3269
832,685,2022-07-17 13:00:00,0.33114,0.31668,neutral,1.0,0.7859,0.7859,1741.93333,1369.0272,1369.0272,0.3311
832,686,2022-07-17 14:00:00,0.34539,0.27787,discount,0.9926,0.7859,0.7801,1715.89931,1348.5664,1341.8078,0.346
832,687,2022-07-17 15:00:00,0.31579,0.29285,discount,0.9976,0.7859,0.7841,1386.5,1089.6836,1087.9206,0.316
832,688,2022-07-17 16:00:00,0.27632,0.28618,discount,0.9954,0.7859,0.7823,1276.43472,1003.1807,1000.0423,0.2766
832,689,2022-07-17 17:00:00,0.27522,0.29694,discount,0.999,0.7859,0.7851,1287.965,1012.2426,1011.5418,0.2753
832,690,2022-07-17 18:00:00,0.42105,0.3444,neutral,1.0,0.7859,0.7859,2291.93361,1801.2856,1801.2856,0.421
832,691,2022-07-17 19:00:00,0.4375,0.41947,neutral,1.0,0.7859,0.7859,2312.70556,1817.6108,1817.6108,0.4375
832,692,2022-07-17 20:00:00,0.44189,0.45556,neutral,1.0,0.7859,0.7859,2210.69722,1737.44,1737.44,0.4419
832,693,2022-07-17 21:00:00,0.43202,0.48981,neutral,1.0,0.7859,0.7859,2142.4575,1683.8088,1683.8088,0.432
832,694,2022-07-17 22:00:00,0.50987,0.49159,neutral,1.0,0.7859,0.7859,2477.63667,1947.2341,1947.2341,0.5099
832,695,2022-07-17 23:00:00,0.5932,0.56452,neutral,1.0,0.7859,0.7859,3288.47167,2584.4888,2584.4888,0.5932
832,696,2022-07-18 00:00:00,0.72259,0.66236,neutral,1.0,0.7859,0.7859,4450.94111,3498.1014,3498.1014,0.7226
832,697,2022-07-18 01:00:00,0.67982,0.67409,neutral,1.0,0.7859,0.7859,4009.17083,3150.9036,3150.9036,0.6798
832,698,2022-07-18 02:00:00,0.57346,0.52393,neutral,1.0,0.7859,0.7859,2884.8925,2267.3062,2267.3062,0.5735
832,699,2022-07-18 03:00:00,0.53289,0.4654,neutral,1.0,0.7859,0.7859,2601.08278,2044.2534,2044.2534,0.5329
832,700,2022-07-18 04:00:00,0.41996,0.46935,neutral,1.0,0.7859,0.7859,1366.23333,1073.7556,1073.7556,0.42
832,701,2022-07-18 05:00:00,0.5,0.39772,neutral,1.0,0.7859,0.7859,2123.0,1668.5166,1668.5166,0.5
832,702,2022-07-18 06:00:00,0.58991,0.58578,neutral,1.0,0.7859,0.7859,2991.47722,2351.0737,2351.0737,0.5899
832,703,2022-07-18 07:00:00,0.52632,0.50049,neutral,1.0,0.7859,0.7859,3014.61028,2369.2546,2369.2546,0.5263
832,704,2022-07-18 08:00:00,0.35417,0.30365,neutral,1.0,0.7859,0.7859,2035.54611,1599.7845,1599.7845,0.3542
832,705,2022-07-18 09:00:00,0.27083,0.2192,discount,0.9731,0.7859,0.7648,1596.09778,1254.4115,1231.3843,0.2727
832,706,2022-07-18 10:00:00,0.26974,0.22386,discount,0.9746,0.7859,0.766,1379.40722,1084.1092,1065.3607,0.2715
832,707,2022-07-18 11:00:00,0.23136,0.23889,discount,0.9796,0.7859,0.7699,1186.53333,932.525,919.5921,0.2325
832,708,2022-07-18 12:00:00,0.27851,0.27192,discount,0.9906,0.7859,0.7786,1682.2,1322.0813,1313.6712,0.2792
832,709,2022-07-18 13:00:00,0.29057,0.3064,neutral,1.0,0.7859,0.7859,1910.26667,1501.3244,1501.3244,0.2906
832,710,2022-07-18 14:00:00,0.26096,0.25869,discount,0.9862,0.7859,0.7751,1638.46667,1287.7103,1275.6507,0.2619
832,711,2022-07-18 15:00:00,0.2182,0.23155,discount,0.9772,0.7859,0.768,1466.55986,1152.6046,1134.6923,0.2195
832,712,2022-07-18 16:00:00,0.20833,0.20379,discount,0.9679,0.7859,0.7607,1119.29361,879.6797,860.4354,0.21
832,713,2022-07-18 17:00:00,0.24342,0.24038,discount,0.9801,0.7859,0.7703,1229.40722,966.2206,953.1482,0.2446
832,714,2022-07-18 18:00:00,0.38158,0.34738,neutral,1.0,0.7859,0.7859,2772.94917,2179.3273,2179.3273,0.3816
832,715,2022-07-18 19:00:00,0.53618,0.45445,neutral,1.0,0.7859,0.7859,3904.25972,3068.4514,3068.4514,0.5362
832,716,2022-07-18 20:00:00,0.52412,0.55248,neutral,1.0,0.7859,0.7859,3551.43861,2791.1608,2791.1608,0.5241
832,717,2022-07-18 21:00:00,0.44627,0.52941,neutral,1.0,0.7859,0.7859,2647.36667,2080.629,2080.629,0.4463
832,718,2022-07-18 22:00:00,0.55482,0.50061,neutral,1.0,0.7859,0.7859,3484.40167,2738.4749,2738.4749,0.5548
832,719,2022-07-18 23:00:00,0.61184,0.6059,neutral,1.0,0.7859,0.7859,3884.61056,3053.0087,3053.0087,0.6118
835,624,2022-07-15 00:00:00,0.5,0.49826,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,625,2022-07-15 01:00:00,0.5,0.50125,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,626,2022-07-15 02:00:00,0.5,0.50127,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,627,2022-07-15 03:00:00,0.5,0.50127,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,628,2022-07-15 04:00:00,0.5,0.50164,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,629,2022-07-15 05:00:00,0.5,0.5015,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,630,2022-07-15 06:00:00,0.5,0.50145,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,631,2022-07-15 07:00:00,0.5,0.50227,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,632,2022-07-15 08:00:00,0.59028,0.51244,neutral,1.0,0.925,0.925,6.69667,6.1944,6.1944,0.5903
835,633,2022-07-15 09:00:00,0.53472,0.62408,neutral,1.0,0.925,0.925,3.13056,2.8958,2.8958,0.5347
835,634,2022-07-15 10:00:00,0.5,0.54674,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,635,2022-07-15 11:00:00,0.5,0.51448,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,636,2022-07-15 12:00:00,0.5,0.52329,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,637,2022-07-15 13:00:00,0.5,0.52178,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,638,2022-07-15 14:00:00,0.57639,0.52085,neutral,1.0,0.925,0.925,6.02,5.5685,5.5685,0.5764
835,639,2022-07-15 15:00:00,0.66667,0.62079,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,640,2022-07-15 16:00:00,0.64583,0.67627,neutral,1.0,0.925,0.925,12.45028,11.5165,11.5165,0.6458
835,641,2022-07-15 17:00:00,0.58333,0.60415,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,642,2022-07-15 18:00:00,0.625,0.58396,neutral,1.0,0.925,0.925,10.30556,9.5326,9.5326,0.625
835,643,2022-07-15 19:00:00,0.65972,0.62195,neutral,1.0,0.925,0.925,13.60722,12.5867,12.5867,0.6597
835,644,2022-07-15 20:00:00,0.58333,0.63349,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,645,2022-07-15 21:00:00,0.58333,0.54609,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,646,2022-07-15 22:00:00,0.52083,0.57152,neutral,1.0,0.925,0.925,1.93861,1.7932,1.7932,0.5208
835,647,2022-07-15 23:00:00,0.5,0.51633,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,648,2022-07-16 00:00:00,0.5,0.49714,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,649,2022-07-16 01:00:00,0.5,0.49918,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,650,2022-07-16 02:00:00,0.5,0.50026,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,651,2022-07-16 03:00:00,0.5,0.50026,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,652,2022-07-16 04:00:00,0.5,0.50063,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,653,2022-07-16 05:00:00,0.5,0.50044,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,654,2022-07-16 06:00:00,0.5,0.5004,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,655,2022-07-16 07:00:00,0.5,0.50535,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,656,2022-07-16 08:00:00,0.5,0.51202,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,657,2022-07-16 09:00:00,0.54861,0.5091,neutral,1.0,0.925,0.925,3.89472,3.6026,3.6026,0.5486
835,658,2022-07-16 10:00:00,0.58333,0.55906,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,659,2022-07-16 11:00:00,0.57639,0.59117,neutral,1.0,0.925,0.925,6.60528,6.1099,6.1099,0.5764
835,660,2022-07-16 12:00:00,0.55556,0.59237,neutral,1.0,0.925,0.925,4.46639,4.1314,4.1314,0.5556
835,661,2022-07-16 13:00:00,0.58333,0.55219,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,662,2022-07-16 14:00:00,0.59028,0.58695,neutral,1.0,0.925,0.925,7.2625,6.7178,6.7178,0.5903
835,663,2022-07-16 15:00:00,0.66667,0.62537,neutral,1.0,0.925,0.925,12.81194,11.851,11.851,0.6667
835,664,2022-07-16 16:00:00,0.63889,0.67191,neutral,1.0,0.925,0.925,10.82861,10.0165,10.0165,0.6389
835,665,2022-07-16 17:00:00,0.58333,0.62553,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,666,2022-07-16 18:00:00,0.58333,0.58501,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,667,2022-07-16 19:00:00,0.58333,0.58344,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,668,2022-07-16 20:00:00,0.63194,0.59849,neutral,1.0,0.925,0.925,10.89278,10.0758,10.0758,0.6319
835,669,2022-07-16 21:00:00,0.64583,0.62423,neutral,1.0,0.925,0.925,12.25583,11.3366,11.3366,0.6458
835,670,2022-07-16 22:00:00,0.59722,0.61332,neutral,1.0,0.925,0.925,8.48167,7.8455,7.8455,0.5972
835,671,2022-07-16 23:00:00,0.59722,0.59463,neutral,1.0,0.925,0.925,8.16861,7.556,7.556,0.5972
835,672,2022-07-17 00:00:00,0.58333,0.59836,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,673,2022-07-17 01:00:00,0.58333,0.57568,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,674,2022-07-17 02:00:00,0.58333,0.57734,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,675,2022-07-17 03:00:00,0.58333,0.57856,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,676,2022-07-17 04:00:00,0.58333,0.57883,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,677,2022-07-17 05:00:00,0.58333,0.57672,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,678,2022-07-17 06:00:00,0.58333,0.57672,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,679,2022-07-17 07:00:00,0.58333,0.5673,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,680,2022-07-17 08:00:00,0.5,0.56844,neutral,1.0,0.925,0.925,0.28972,0.268,0.268,0.5
835,681,2022-07-17 09:00:00,0.5,0.51034,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,682,2022-07-17 10:00:00,0.5,0.51739,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,683,2022-07-17 11:00:00,0.5,0.52162,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,684,2022-07-17 12:00:00,0.5,0.524,neutral,1.0,0.925,0.925,0.0,0.0,0.0,0.5
835,685,2022-07-17 13:00:00,0.54167,0.51958,neutral,1.0,0.925,0.925,3.30361,3.0558,3.0558,0.5417
835,686,2022-07-17 14:00:00,0.52778,0.56964,neutral,1.0,0.925,0.925,2.43639,2.2537,2.2537,0.5278
835,687,2022-07-17 15:00:00,0.54167,0.58424,neutral,1.0,0.925,0.925,3.5,3.2375,3.2375,0.5417
835,688,2022-07-17 16:00:00,0.61111,0.60687,neutral,1.0,0.925,0.925,8.55556,7.9139,7.9139,0.6111
835,689,2022-07-17 17:00:00,0.64583,0.66141,neutral,1.0,0.925,0.925,12.22861,11.3115,11.3115,0.6458
835,690,2022-07-17 18:00:00,0.70833,0.65212,neutral,1.0,0.925,0.925,15.73833,14.558,14.558,0.7083
835,691,2022-07-17 19:00:00,0.68056,0.71629,neutral,1.0,0.925,0.925,14.25278,13.1838,13.1838,0.6806
835,692,2022-07-17 20:00:00,0.59028,0.67224,neutral,1.0,0.925,0.925,9.73389,9.0038,9.0038,0.5903
835,693,2022-07-17 21:00:00,0.60417,0.58753,neutral,1.0,0.925,0.925,8.87639,8.2107,8.2107,0.6042
835,694,2022-07-17 22:00:00,0.64583,0.60571,neutral,1.0,0.925,0.925,12.06139,11.1568,11.1568,0.6458
835,695,2022-07-17 23:00:00,0.66667,0.62263,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,696,2022-07-18 00:00:00,0.66667,0.64686,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,697,2022-07-18 01:00:00,0.66667,0.64962,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,698,2022-07-18 02:00:00,0.65278,0.65222,neutral,1.0,0.925,0.925,13.02583,12.0489,12.0489,0.6528
835,699,2022-07-18 03:00:00,0.58333,0.63269,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,700,2022-07-18 04:00:00,0.58333,0.5517,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,701,2022-07-18 05:00:00,0.58333,0.57607,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,702,2022-07-18 06:00:00,0.58333,0.57781,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,703,2022-07-18 07:00:00,0.58333,0.56554,neutral,1.0,0.925,0.925,7.0,6.475,6.475,0.5833
835,704,2022-07-18 08:00:00,0.64583,0.57358,neutral,1.0,0.925,0.925,12.06139,11.1568,11.1568,0.6458
835,705,2022-07-18 09:00:00,0.70833,0.64454,neutral,1.0,0.925,0.925,17.30944,16.0112,16.0112,0.7083
835,706,2022-07-18 10:00:00,0.68056,0.67756,neutral,1.0,0.925,0.925,15.36111,14.209,14.209,0.6806
835,707,2022-07-18 11:00:00,0.66667,0.65522,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,708,2022-07-18 12:00:00,0.66667,0.64882,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
835,709,2022-07-18 13:00:00,0.66667,0.64177,neutral,1.0,0.925,0.925,14.0,12.95,12.95,0.6667
